image_name,path,label,rational_en,basename
018_above00734.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\018_above00734.JPG,OK,"Because it's overall a bit raw, but the yolk is soft-boiled.",above00734.JPG
019_above00946.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\019_above00946.JPG,OK,"Because it's overall a bit raw, but the yolk is soft-boiled, and the white is round.",above00946.JPG
020_above01091.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\020_above01091.JPG,NG,"Because the yolk is soft-boiled, but it is covered with a film, and the white is not round.",above01091.JPG
021_above01005.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\021_above01005.JPG,NG,"Because the yolk is soft-boiled, but it is too much to the side, making it look overall raw.",above01005.JPG
022_above00582.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\022_above00582.JPG,OK,"Because the white is not round and the yolk is mixed with the white, making it look bad, but the edge of the white is nicely browned and the doneness is good, and the yolk is soft-boiled.",above00582.JPG
023_above00338.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\023_above00338.JPG,NG,"Because the edge of the white is nicely browned, but the yolk is crushed and mixed with the white, making it look bad.",above00338.JPG
024_above00902.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\024_above00902.JPG,OK,"Because it is slightly raw overall, but the yolk is soft-boiled and the white is round.",above00902.JPG
025_above00341.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\025_above00341.JPG,OK,"Because there are bubbles in the yolk making it look bad, and the white is not round, but the yolk is soft-boiled and the edge of the white is nicely browned.",above00341.JPG
026_above00900.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\026_above00900.JPG,OK,Because the yolk is soft-boiled and the white is round.,above00900.JPG
027_above00792.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\027_above00792.JPG,OK,"Because the white is not round and it looks slightly raw overall, but the yolk is soft-boiled.",above00792.JPG
028_above00808.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\028_above00808.JPG,OK,"Because there are uneven layers in the white, but the yolk is soft-boiled.",above00808.JPG
029_above00021.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\029_above00021.JPG,NG,"Because the shape of the white is round, but there is a film over the yolk.",above00021.JPG
030_above01219.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\030_above01219.JPG,NG,"Because the edges of the white are nicely browned, but the yolk is overcooked and crushed, making it look bad, and the yolk is covered with a film that is broken, and the yolk is too much to the side.",above01219.JPG
031_above00142.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\031_above00142.JPG,OK,"Because there is too little white, the white is not round, and the yolk is too much to the side, but the yolk is soft-boiled, and the edges of the white are nicely browned.",above00142.JPG
032_above01109.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\032_above01109.JPG,NG,"Because the white is round and the edges are nicely browned, but the yolk is covered with a film and is overcooked.",above01109.JPG
033_above01159.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\033_above01159.JPG,NG,"Because the edges of the white are nicely browned, but it is overall overcooked.",above01159.JPG
034_above00796.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\034_above00796.JPG,OK,"Because the white is not round and it looks overall raw, but the yolk is soft-boiled.",above00796.JPG
035_above01048.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\035_above01048.JPG,OK,"Because it looks overall raw, but the yolk is soft-boiled and the white is round.",above01048.JPG
036_above00308.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\036_above00308.JPG,NG,"Because it is overall overcooked, and the yolk is crushed and mixed with the white, making it look bad.",above00308.JPG
037_above00995.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\037_above00995.JPG,OK,Because the yolk is soft-boiled and the doneness of the white is good.,above00995.JPG
038_above00786.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\038_above00786.JPG,OK,"Because the white is not round and the area around the yolk is a bit raw, but the yolk is soft-boiled.",above00786.JPG
039_above00867.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\039_above00867.JPG,OK,"Because the white is not round, but the yolk is soft-boiled.",above00867.JPG
040_above00208.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\040_above00208.JPG,NG,"Because the shape of the white is uneven and the yolk is crushed and mixed with the white, making it look bad.",above00208.JPG
041_above00993.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\041_above00993.JPG,OK,"Because the white is not round and it looks overall raw, but the yolk is soft-boiled.",above00993.JPG
042_above00196.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\042_above00196.JPG,NG,"Because the edges of the white are nicely browned, but the yolk is overcooked and too much to the side.",above00196.JPG
043_above00762.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\043_above00762.JPG,OK,"Because the white is not round and it looks overall raw, but the yolk is soft-boiled.",above00762.JPG
044_above00020.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\044_above00020.JPG,NG,"Because the edges of the white are nicely browned, but there is a film over the yolk.",above00020.JPG
045_above00007.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\045_above00007.JPG,NG,"Because the yolk is soft-boiled and the edges of the white are nicely browned, but the white is overcooked, its shape is uneven, and the yolk is broken, making it look bad.",above00007.JPG
046_above00918.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\046_above00918.JPG,OK,"Because the yolk is soft-boiled, and the edges of the white are nicely browned and the doneness of the white is good, and the shape of the white is round.",above00918.JPG
047_above00961.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\047_above00961.JPG,OK,"Because there are uneven layers in the white, but the yolk is soft-boiled and the edges of the white are nicely browned.",above00961.JPG
048_above00896.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\048_above00896.JPG,OK,"Because the yolk is soft-boiled, the white is round, and the doneness of the white is good.",above00896.JPG
049_above01225.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\049_above01225.JPG,NG,"Because it is overall overcooked, and there is a film over the yolk and there are uneven layers in the white.",above01225.JPG
050_above00212.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\050_above00212.JPG,NG,"Because the browning on the edge of the egg white is good, but the shape of the white is irregular, there is a film over the yolk, the yolk is overcooked, and there are cracks in the yolk.",above00212.JPG
001_above00009.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\001_above00009.JPG,NG,"Because the yolk is half-cooked and the cooking of the white is good, but the yolk is crushed and mixed with the white, which makes it look unappealing.",above00009.JPG
002_above00172.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\002_above00172.JPG,NG,"Because the yolk is half-cooked, but it's crushed and mixed with the white making it look unattractive, there is a film over the yolk, and there is too little white.",above00172.JPG
003_above00432.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\003_above00432.JPG,OK,"Because the bubbles in the white are noticeable, but the yolk is half-cooked, and the browning of the egg white's edge and the cooking of the white are good.",above00432.JPG
004_above01105.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\004_above01105.JPG,NG,"Because the white is round, and the browning of the edge of the white and the cooking of the white are good, but the yolk is overcooked.",above01105.JPG
005_above00150.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\005_above00150.JPG,NG,"Because the white is round, but there is a film over the yolk.",above00150.JPG
006_above00134.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\006_above00134.JPG,NG,"Because the white is round, and the browning on the edge of the white is good, but the yolk is overcooked, there is a film over the yolk, and the film on the yolk has wrinkles, making it look unattractive.",above00134.JPG
007_above00133.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\007_above00133.JPG,NG,"Because there is a film over the yolk, and the white appears undercooked.",above00133.JPG
008_above00199.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\008_above00199.JPG,OK,"Because the white appears undercooked and the shape of the white is irregular, but the yolk is half-cooked.",above00199.JPG
009_above00486.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\009_above00486.JPG,NG,"Because it is overall overcooked, the yolk is protruding from the white, bubbles are noticeable, the shape is irregular, and the yolk is crushed, making it look unattractive.",above00486.JPG
010_above00231.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\010_above00231.JPG,NG,"Because the yolk is crushed and mixed with the white, making it look unappealing.",above00231.JPG
011_above00915.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\011_above00915.JPG,NG,"Because the yolk is half-cooked, but there is a noticeable difference in the white, with bubbles in the white standing out and the edges of the white being overly burnt.",above00915.JPG
012_above00532.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\012_above00532.JPG,NG,"Because the white is round, but the yolk is crushed and mixed with the white, making it look unappealing.",above00532.JPG
013_above00015.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\013_above00015.JPG,NG,"Because the white is round, but the yolk is crushed and mixed with the white, making it look unappealing, and overall, it is overcooked.",above00015.JPG
014_above00794.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\014_above00794.JPG,OK,"Because the yolk is too close to the edge, but it is half-cooked, and the browning of the white's edge and the degree to which the white is cooked are good.",above00794.JPG
015_above00715.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\015_above00715.JPG,OK,"Because there is not much white, but the yolk is half-cooked, and the browning of the white's edge and the degree to which the white is cooked are good.",above00715.JPG
016_above01064.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\016_above01064.JPG,NG,"Because it is overall overcooked and the yolk is crushed, making it look unappealing.",above01064.JPG
017_above00454.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\017_above00454.JPG,NG,"Because the yolk is half-cooked and the browning of the white's edge is good, but the yolk is not round, making it look unappealing.",above00454.JPG
018_above00455.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\018_above00455.JPG,OK,"Because the bubbles in the white are noticeable, but the yolk is half-cooked, and the browning of the white's edge and the degree to which the white is cooked are good.",above00455.JPG
019_above00307.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\019_above00307.JPG,NG,"Because the browning of the white's edge and the degree to which the white is cooked are good, but the yolk is overcooked, and there is a film over the yolk.",above00307.JPG
020_above00249.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\020_above00249.JPG,NG,"Because the browning of the white's edge and the degree to which the white is cooked are good, but the yolk is overcooked, covered with a film, and the bubbles in the white are noticeable.",above00249.JPG
021_above01117.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\021_above01117.JPG,NG,Because the egg is overall overcooked and covered with a film on the yolk.,above01117.JPG
022_above00180.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\022_above00180.JPG,OK,"Because the area around the yolk is slightly undercooked and there is a difference in the white, but the yolk is half-cooked.",above00180.JPG
023_above01142.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\023_above01142.JPG,NG,Because it is overall overcooked and covered with a film on the yolk.,above01142.JPG
024_above00314.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\024_above00314.JPG,OK,"Because there is little white, and it appears overall undercooked, but the white is round and the yolk is half-cooked.",above00314.JPG
025_above00093.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\025_above00093.JPG,NG,"Because the yolk is crushed and mixed with the white, making it look unappealing, and the edges of the white are too burnt.",above00093.JPG
026_above01199.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\026_above01199.JPG,NG,"Because it is overall overcooked, covered with a film on the yolk, and the yolk is too close to the edge.",above01199.JPG
027_above00401.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\027_above00401.JPG,OK,"Because the yolk is half-cooked, and the browning of the white's edge and the degree to which the white is cooked are good.",above00401.JPG
028_above00978.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\028_above00978.JPG,OK,"Because there is a difference in the white, but the yolk is half-cooked, and the browning of the white's edge is good.",above00978.JPG
029_above00110.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\029_above00110.JPG,NG,"Because the degree to which the white is cooked is good, but the yolk is covered with a film and overcooked.",above00110.JPG
030_above00271.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\030_above00271.JPG,NG,"Because the degree to which the white is cooked is good, but the yolk is covered with a film, and there is little white.",above00271.JPG
031_above00438.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\031_above00438.JPG,NG,"Because the browning of the white's edge is good, but the yolk is crushed and mixed with the white, and there is a hole in the middle of the white, making it look unappealing.",above00438.JPG
032_above00155.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\032_above00155.JPG,OK,"Because the yolk is half-cooked, but the area around the yolk is slightly undercooked, and there is a difference in the white.",above00155.JPG
033_above01093.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\033_above01093.JPG,NG,"Because the degree to which the white is cooked is good, but the yolk is covered with a film, overcooked, and the bubbles in the white are somewhat noticeable.",above01093.JPG
034_above00159.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\034_above00159.JPG,NG,"Because the shape of the white is irregular, and the yolk is crushed and mixed with the white, making it look unappealing.",above00159.JPG
035_above01185.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\035_above01185.JPG,NG,"Because it is overall overcooked, covered with a film on the yolk, and the yolk is protruding from the white.",above01185.JPG
036_above00242.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\036_above00242.JPG,OK,"Because the yolk is too close to the edge and the shape of the white is irregular, but the yolk is half-cooked, and the browning of the white's edge and the degree to which the white is cooked are good.",above00242.JPG
037_above00989.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\037_above00989.JPG,OK,"Because the bubbles on the edge of the white are noticeable and there is a difference in the white, but the yolk is half-cooked.",above00989.JPG
038_above00380.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\038_above00380.JPG,OK,"Because the yolk is half-cooked, and the browning of the white's edge and the degree to which the white is cooked are good.",above00380.JPG
039_above00473.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\039_above00473.JPG,OK,"Because the area around the yolk is slightly undercooked, but the yolk is half-cooked, and the browning of the white' edge is good.",above00473.JPG
040_above00903.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\040_above00903.JPG,NG,"Because the yolk is half-cooked and the browning of the white's edge is good, but the bubbles in the white are noticeable, the yolk is too close to the edge, and the white is in the yolk, making it look unappealing.",above00903.JPG
041_above00036.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\041_above00036.JPG,NG,"Because the yolk is half-cooked and the browning of the white's edge is good, but the white is not round, and the white is in the yolk, making it look unappealing.",above00036.JPG
042_above00676.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\042_above00676.JPG,NG,"Because the white is round, the browning of the white's edge and the degree to which the white is cooked are good, but the white is in the yolk, making it look unappealing.",above00676.JPG
043_above00799.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\043_above00799.JPG,NG,Because it is overall quite undercooked and there is a difference in the white.,above00799.JPG
044_above00022.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\044_above00022.JPG,NG,"Because the white is round, the browning of the white's edge and the degree to which the white is cooked are good, but the yolk is covered with a film and overcooked.",above00022.JPG
045_above01041.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\045_above01041.JPG,OK,"Because it is overall slightly undercooked, but the yolk is half-cooked.",above01041.JPG
046_above01206.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\046_above01206.JPG,NG,"Because it is overall overcooked, covered with a film on the yolk, and the yolk is protruding from the white.",above01206.JPG
047_above00769.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\047_above00769.JPG,OK,"Because there is a difference in the white, the shape of the white is irregular, and the bubbles in the white are noticeable, but the yolk is half-cooked.",above00769.JPG
048_above00523.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\048_above00523.JPG,OK,"Because it is overall slightly undercooked, but the yolk is half-cooked.",above00523.JPG
049_above00103.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\049_above00103.JPG,NG,"Because the degree to which the white is cooked is good, but the yolk is covered with a film and overcooked, and the shape of the white is irregular.",above00103.JPG
050_above00664.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\050_above00664.JPG,NG,"Because the yolk is half-cooked and the degree to which the white is cooked is good, but the yolk is crushed and protruding, making it look unappealing.",above00664.JPG
001_above01089.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\001_above01089.JPG,NG,"Because the white is round and the degree to which it is cooked is good, but the yolk is covered with a film, overcooked, and crushed, making it look unappealing.",above01089.JPG
002_above00301.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\002_above00301.JPG,NG,"Because the browning of the white's edge and the degree to which it is cooked are good, but the yolk is covered with a film and has bubbles, making it look unappealing.",above00301.JPG
003_above01086.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\003_above01086.JPG,NG,"Because the degree to which the white is cooked is good, but the yolk is covered with a film.",above01086.JPG
004_above00504.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\004_above00504.JPG,OK,"Because the area around the yolk is slightly undercooked, but the browning of the white's edge is good, the yolk is half-cooked, and the white is round.",above00504.JPG
005_above00090.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\005_above00090.JPG,NG,"Because the browning of the white's edge and the degree to which it is cooked are good, but the yolk is overcooked, covered with a film, and the film has wrinkles, making it look unappealing.",above00090.JPG
006_above00437.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\006_above00437.JPG,NG,"Because the white is round and the degree to which it is cooked is good, but the yolk is crushed and mixed with the white, making it look unappealing, and there is little white.",above00437.JPG
007_above00535.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\007_above00535.JPG,OK,"Because the yolk is half-cooked, the degree to which the white is cooked is good, and the white is round.",above00535.JPG
008_above00116.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\008_above00116.JPG,NG,"Because the degree to which the white is cooked is good and the yolk is half-cooked, but the yolk is crushed and protruding, and the shape of the white is irregular, making the overall appearance unappealing.",above00116.JPG
009_above00295.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\009_above00295.JPG,OK,"Because there is little white, but the yolk is half-cooked, the white is round, and the browning of the white's edge and the degree to which it is cooked are good.",above00295.JPG
010_above00892.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\010_above00892.JPG,OK,"Because it is overall slightly undercooked and there is little white, but the yolk is half-cooked.",above00892.JPG
011_above01194.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\011_above01194.JPG,NG,"Because it is overall overcooked, the yolk is covered with a film, and the yolk is too close to the edge.",above01194.JPG
012_above01078.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\012_above01078.JPG,NG,"Because the browning of the white's edge and the degree to which the white is cooked are good, but the yolk is covered with a film and overcooked.",above01078.JPG
013_above00019.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\013_above00019.JPG,NG,"Because the browning of the white's edge and the degree to which the white is cooked are good, but the yolk is covered with a film, overcooked, and crushed, making it look unappealing.",above00019.JPG
014_above01174.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\014_above01174.JPG,NG,"Because the browning of the white's edge and the degree to which the white is cooked are good, but the yolk is covered with a film, overcooked, and crushed, making it look unappealing.",above01174.JPG
015_above01081.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\015_above01081.JPG,NG,"Because the white is round, but both the yolk and the white are overcooked, and the bubbles in the white are slightly noticeable.",above01081.JPG
016_above00192.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\016_above00192.JPG,OK,"Because there is little white, the bubbles in the white are noticeable, and the white is in the yolk, making it look unappealing, but the yolk is half-cooked, and the browning of the white's edge is good.",above00192.JPG
017_above00297.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\017_above00297.JPG,NG,"Because the browning of the white's edge and the degree to which the white is cooked are good, but the yolk is half-cooked, protruding, covered with a film, and there is little white.",above00297.JPG
018_above00086.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\018_above00086.JPG,NG,"Because the white being round is good, but the yolk is covered with a film, overcooked, and the surface of the white is uneven, making it look unappealing.",above00086.JPG
019_above00798.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\019_above00798.JPG,OK,"Because the area around the yolk is slightly undercooked, but the yolk is half-cooked, and the browning of the white's edge is good.",above00798.JPG
020_above00154.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\020_above00154.JPG,NG,"Because the yolk is half-cooked, but the area around the yolk is slightly undercooked, and the edges of the white are overcooked, creating a large contrast between the cooked and undercooked parts, and the bubbles on the edge of the white are noticeable.",above00154.JPG
021_above01132.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\021_above01132.JPG,NG,"Because the yolk is covered with a film, overcooked, and overall, the egg is overcooked.",above01132.JPG
022_above00386.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\022_above00386.JPG,OK,"Because the white is in the yolk and the bubbles in the white make it look unappealing, but the yolk is half-cooked and the browning of the white's edge is good.",above00386.JPG
023_above00319.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\023_above00319.JPG,OK,"Because there is little white, but the yolk is half-cooked, and the browning of the white's edge and the degree to which the white is cooked are good.",above00319.JPG
