image_name,path,label,rational_en,basename
028_above00808.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\028_above00808.JPG,OK,"Because part of the egg white is thin, but the shapes of the yolk and egg white are clean, there is no scorching on the egg white, and the yolk is soft-cooked.",above00808.JPG
029_above00021.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\029_above00021.JPG,OK,"Because the shapes of the egg white and yolk are clean, the yolk is soft-cooked, and there is no scorching on the egg white.",above00021.JPG
030_above01219.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\030_above01219.JPG,NG,"Because the shape of the egg white is good, but the egg white is overall brownish, and the yolk is broken and appears to be overcooked.",above01219.JPG
031_above00142.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\031_above00142.JPG,NG,"Because the yolk is round and clean and soft-cooked, but the egg white is irregular in shape, and there is scorching on the right side of the egg white.",above00142.JPG
032_above01109.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\032_above01109.JPG,NG,"Because the shapes of the egg white and yolk are clean, but the yolk is overcooked to a yellow color, and the egg white has an overall brownish color.",above01109.JPG
033_above01159.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\033_above01159.JPG,NG,"Because the shape of the yolk is round and clean, but the shape of the egg white is irregular, and there is burning and bubbles along the entire edge of the egg white.",above01159.JPG
034_above00796.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\034_above00796.JPG,OK,"Because the shape of the egg white is slightly irregular and there are bubbles in the egg white, but there is little burning, and the shape of the yolk is round, clean, and soft-boiled.",above00796.JPG
035_above01048.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\035_above01048.JPG,OK,"Because there are bubbles at the bottom of the egg white, but there is little burning on the egg white, the shape of the yolk is round and clean with the yolk in the center, and it is soft-boiled.",above01048.JPG
036_above00308.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\036_above00308.JPG,NG,"Because the shape of the egg white is clean and there is little burning, but the yolk is cracked and bubbles are noticeable overall.",above00308.JPG
037_above00995.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\037_above00995.JPG,OK,"Because there are some bubbles in the egg white, and the position of the yolk is off-center, but the yolk is soft-boiled and there is little burning on the egg white.",above00995.JPG
038_above00786.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\038_above00786.JPG,OK,"Because the shape of the egg white is slightly irregular with bubbles, but there is little burning on the egg white, and the shape of the yolk is clean and soft-boiled.",above00786.JPG
039_above00867.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\039_above00867.JPG,OK,"Because there is some burning on a part of the egg white, but the shapes of the egg white and yolk are clean and the yolk is soft-boiled.",above00867.JPG
040_above00208.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\040_above00208.JPG,NG,"Because the overall shape is poor, the yolk and egg white are mixed, overcooked, and there are bubbles in the egg white.",above00208.JPG
041_above00993.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\041_above00993.JPG,OK,"Because there are some bubbles in the egg white, but the shapes of the egg white and yolk are clean, the yolk is soft-boiled, and there is no burning on the egg white.",above00993.JPG
042_above00196.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\042_above00196.JPG,NG,"Because the yolk is round and neat, but the egg white is misshapen, has many bubbles, and is overall brownish due to burning, and only the top part of the yolk is overcooked, changing its color.",above00196.JPG
043_above00762.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\043_above00762.JPG,OK,"Because the shapes of the egg white and the yolk are neat, the yolk is located near the center, it's soft-boiled, and there is no burning on the egg white.",above00762.JPG
044_above00020.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\044_above00020.JPG,OK,"Because there is burning on the lower part of the egg white, but the shapes of the egg white and the yolk are neat and it is soft-boiled.",above00020.JPG
045_above00007.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\045_above00007.JPG,NG,"Because the shapes of the egg white and the yolk are irregular, the burn on the lower left of the egg white is black, and the yolk is cracked.",above00007.JPG
046_above00918.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\046_above00918.JPG,OK,"Because there is burning on the right side of the egg white, but less burning on other parts, and the shapes of the egg white and yolk are neat and soft-boiled.",above00918.JPG
047_above00961.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\047_above00961.JPG,NG,"Because the yolk is round and neat and soft-boiled, but the yolk is off-center, the egg white is misshapen, and there is a large burn on the right side of the egg white.",above00961.JPG
048_above00896.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\048_above00896.JPG,OK,"Because the shapes of the egg white and the yolk are round and very neat, the yolk is soft-boiled, and there is no burning on the egg white.",above00896.JPG
049_above01225.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\049_above01225.JPG,NG,"Because the yolk is round and neat and soft-boiled, but the egg white is misshapen and has many bubbles on the right side.",above01225.JPG
050_above00212.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder1\050_above00212.JPG,NG,"Because the yolk is round and neat, but the egg white is irregular in shape, the edge of the egg white is brownish, and there are cracks in the yolk.",above00212.JPG
001_above00009.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\001_above00009.JPG,NG,"Because the shape of the egg white is round and neat with no burning, but the yolk is cracked.",above00009.JPG
002_above00172.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\002_above00172.JPG,NG,"Because there is no burning on the egg white, but the yolk is cracked.",above00172.JPG
003_above00432.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\003_above00432.JPG,NG,"Because the yolk is round, neat and soft-boiled, but there are bubbles in the egg white and wrinkles around the egg white near the yolk, making it seem dry.",above00432.JPG
004_above01105.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\004_above01105.JPG,NG,"Because the shape of the egg white is neat, but there is black burning on the upper part of the egg white, and the edge of the yolk is yellowish, suggesting it is overcooked.",above01105.JPG
005_above00150.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\005_above00150.JPG,NG,"Because the shape of the egg white is neat, but there is noticeable brown burning on the surface edge of the egg white.",above00150.JPG
006_above00134.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\006_above00134.JPG,NG,"Because the shape of the egg white is neat, but there is noticeable brown burning all over the edge of the egg white, and the surface of the yolk is covered with the egg white which has wrinkles.",above00134.JPG
007_above00133.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\007_above00133.JPG,OK,"Because there is little burning on the egg white, the yolk is round and neat, and it is soft-boiled.",above00133.JPG
008_above00199.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\008_above00199.JPG,NG,"Because the yolk is round, neat, and soft-boiled, but the shape of the egg white is irregular, and there is a large bubble on the upper part of the egg white.",above00199.JPG
009_above00486.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\009_above00486.JPG,NG,"Because both the yolk and egg white are misshapen with many bubbles, and there is a lot of brown burning on the egg white.",above00486.JPG
010_above00231.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\010_above00231.JPG,NG,"Because there is no burning, but the overall shape is irregular and the yolk is cracked.",above00231.JPG
011_above00915.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\011_above00915.JPG,NG,"Because the yolk is soft-boiled, but the shapes of the egg white and yolk are irregular, and there is a large noticeable brown burn on the right side of the egg white.",above00915.JPG
012_above00532.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\012_above00532.JPG,NG,"Because there is little burning on the egg white, but the yolk is cracked, and there are bubbles on the left side of the egg white.",above00532.JPG
013_above00015.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\013_above00015.JPG,NG,"Because the shape is round and neat, but the yolk is cracked, overcooked, and there is noticeable burning on the upper edge of the egg white.",above00015.JPG
014_above00794.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\014_above00794.JPG,NG,"Because the yolk is soft-boiled and the shape is nice, but the egg white is misshapen with noticeable burnt edges.",above00794.JPG
015_above00715.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\015_above00715.JPG,OK,"Because there are bubbles in the yolk, but both the egg white and yolk are nicely shaped, the yolk is soft-boiled, and there is little burning on the egg white.",above00715.JPG
016_above01064.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\016_above01064.JPG,NG,"Because the egg white is misshapen, there are wrinkles on the yolk's membrane, and there is brown burning along the entire edge of the egg white.",above01064.JPG
017_above00454.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\017_above00454.JPG,NG,"Because the yolk is soft-boiled but there are bubbles in both the egg white and yolk, the burning on the bottom and right side of the egg white is noticeable, and a part of the yolk is covered by the egg white.",above00454.JPG
018_above00455.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\018_above00455.JPG,NG,"Because the yolk is soft-boiled and the shape is nice, but there are bubbles in both the egg white and yolk and burning on the right side of the egg white, with the egg white slightly covering the yolk.",above00455.JPG
019_above00307.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\019_above00307.JPG,NG,"Because the shape of the yolk is round and nice, but the yolk appears yellow indicating overcooking, and there are bubbles on the edge of the egg white, with brown burning on the lower edge of the egg white.",above00307.JPG
020_above00249.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\020_above00249.JPG,NG,"Because the yolk appears yellow indicating overcooking, and there are bubbles and overall brown burning on the lower part of the egg white.",above00249.JPG
021_above01117.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\021_above01117.JPG,NG,"Because the shape of the yolk is round and nice, but it is covered with a membrane and appears yellow indicating overcooking, and there is brown burning along the entire edge of the egg white.",above01117.JPG
022_above00180.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\022_above00180.JPG,NG,"Because the yolk is soft-boiled and nicely shaped, but the egg white is misshapen and has some burning.",above00180.JPG
023_above01142.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\023_above01142.JPG,NG,"Because the shape of the yolk is round and nice, but it is covered with a membrane and appears yellow indicating overcooking, and there are bubbles and burning along the entire edge of the egg white.",above01142.JPG
024_above00314.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\024_above00314.JPG,OK,"Because the yolk has a little bit of egg white mixed in, but the shapes of both yolk and egg white are neat, there are no burns on the egg white, and the yolk is soft-boiled.",above00314.JPG
025_above00093.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\025_above00093.JPG,NG,"Because the shape is irregular, the yolk is broken, and there are bubbles and burns along the edge of the egg white.",above00093.JPG
026_above01199.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\026_above01199.JPG,NG,"Because the shape of the yolk is round and clean, but it is covered with a film and appears yellow, indicating overcooking, and there are black burns along the edge of the egg white.",above01199.JPG
027_above00401.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\027_above00401.JPG,OK,"Because there are bubbles in the egg white, and burns on the edge of the egg white, but the yolk is round, very neat, and soft-boiled.",above00401.JPG
028_above00978.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\028_above00978.JPG,NG,"Because the yolk is round, clean, and soft-boiled, but the egg white is irregular in shape and has bubbles on the yolk.",above00978.JPG
029_above00110.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\029_above00110.JPG,OK,"Because the yolk is yellow but looks glossy and soft-boiled, and there are few burns on the egg white.",above00110.JPG
030_above00271.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\030_above00271.JPG,OK,"Because the shapes of the egg white and yolk are neat, the yolk is centrally located, soft-boiled, and there are few burns on the egg white.",above00271.JPG
031_above00438.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\031_above00438.JPG,NG,"Because the yolk is broken, there are large bubbles near the center, and bubbles along the edge of the egg white, and the burns on the edge of the egg white are concerning.",above00438.JPG
032_above00155.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\032_above00155.JPG,NG,"Because the yolk is round and neat and soft-boiled, but there are bubbles and burns on the edge of the egg white, and there are holes in the egg white.",above00155.JPG
033_above01093.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\033_above01093.JPG,NG,"Because the shapes of the egg white and yolk are neat and the yolk is soft-boiled, but there are bubbles on the edge of the egg white.",above01093.JPG
034_above00159.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\034_above00159.JPG,NG,"Because the yolk is broken, the overall shape is irregular, and the yolk appears to be overcooked.",above00159.JPG
035_above01185.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\035_above01185.JPG,NG,"Because the shape of the yolk is round and clean but looks overcooked as it is yellow, and the egg white is irregular in shape with bubbles and burns at its edges.",above01185.JPG
036_above00242.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\036_above00242.JPG,NG,"Because the yolk is round, clean, and soft-boiled, but the egg white is irregular in shape and the yolk is positioned to the right side.",above00242.JPG
037_above00989.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\037_above00989.JPG,NG,"Because the yolk is round, neat, and soft-boiled, but there are bubbles on the right side of both yolk and egg white, and there are burns on the right side of the egg white.",above00989.JPG
038_above00380.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\038_above00380.JPG,OK,"Because there are bubbles on the left side of the egg white, but the yolk is neat and soft-boiled.",above00380.JPG
039_above00473.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\039_above00473.JPG,OK,"Because the yolk is round, clean, and soft-boiled.",above00473.JPG
040_above00903.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\040_above00903.JPG,NG,"Because the egg white is irregular in shape, part of the yolk is covered with egg white, and the bubbles around the yolk and the large burn on the lower right of the egg white are concerning.",above00903.JPG
041_above00036.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\041_above00036.JPG,NG,"Because the yolk is round, clean, and soft-boiled, but there are bubbles in the yolk, part of the yolk is covered with egg white, and there are burns on the edge of the egg white.",above00036.JPG
042_above00676.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\042_above00676.JPG,NG,"Because the yolk is round, clean, and soft-boiled, but part of the egg white is mixed into the yolk, and there are bubbles on the right side of the egg white.",above00676.JPG
043_above00799.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\043_above00799.JPG,NG,"Because the yolk is round, clean, and soft-boiled, but there are burns and bubbles on the upper part of the egg white.",above00799.JPG
044_above00022.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\044_above00022.JPG,OK,"Because there are bubbles in the yolk's membrane, but the egg white is neat in shape, and there are few burns on the egg white.",above00022.JPG
045_above01041.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\045_above01041.JPG,OK,"Because there are bubbles in the yolk, but the yolk is round and clean and soft-boiled, and there is no burn on the egg white.",above01041.JPG
046_above01206.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\046_above01206.JPG,NG,"Because the yolk is round and clean, but it looks overly cooked being yellow, and there is a burn on the left side of the egg white.",above01206.JPG
047_above00769.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\047_above00769.JPG,NG,"Because the yolk is soft-boiled, but there are bubbles and burns on the right side of the egg white, and the burn on the left side is concerning.",above00769.JPG
048_above00523.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\048_above00523.JPG,OK,"Because the shapes of the egg white and yolk are clean, the yolk is soft-boiled, and there is no burn on the egg white.",above00523.JPG
049_above00103.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\049_above00103.JPG,NG,"Because the shape of the egg white is irregular, and there are lines in the yolk.",above00103.JPG
050_above00664.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder2\050_above00664.JPG,NG,"Because there is little burn on the egg white which is cleanly shaped, but the yolk is cracked and has bubbles.",above00664.JPG
001_above01089.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\001_above01089.JPG,NG,"Because the shape of the egg white is clean, but the yolk appears overcooked being yellow, and there are bubbles in the egg white.",above01089.JPG
002_above00301.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\002_above00301.JPG,NG,"Because the shape of the egg white is clean, but there are wrinkles in the yolk's membrane, and there is a burn on the right side of the egg white.",above00301.JPG
003_above01086.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\003_above01086.JPG,OK,"Because there are bubbles at the bottom of the egg white, but the yolk is round, clean, and soft-boiled, with little burn on the egg white.",above01086.JPG
004_above00504.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\004_above00504.JPG,NG,"Because the shape of the egg white is clean, but the yolk has bubbles and is mixed with the egg white, and there is burn around the egg white near the yolk.",above00504.JPG
005_above00090.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\005_above00090.JPG,NG,"Because the shape of the egg white is clean, but there are wrinkles on the yolk's membrane.",above00090.JPG
006_above00437.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\006_above00437.JPG,NG,"Because there is no burn on the egg white and its shape is clean, but the yolk is broken.",above00437.JPG
007_above00535.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\007_above00535.JPG,OK,"Because there are bubbles in the egg white, but there is little burn, and both the egg white and yolk are nicely shaped, with the yolk being soft-boiled.",above00535.JPG
008_above00116.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\008_above00116.JPG,NG,"Because the yolk is soft-boiled, but the egg white is irregularly shaped and the yolk is broken.",above00116.JPG
009_above00295.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\009_above00295.JPG,OK,Because both the egg white and yolk are beautifully shaped and the yolk is soft-boiled.,above00295.JPG
010_above00892.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\010_above00892.JPG,OK,"Because the yolk is round, clean, and soft-boiled, and there is little burn on the egg white.",above00892.JPG
011_above01194.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\011_above01194.JPG,NG,"Because the shapes of the egg white and yolk are clean and the yolk is soft-boiled, but there is burn on the edge of the egg white.",above01194.JPG
012_above01078.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\012_above01078.JPG,NG,"Because the yolk is round, clean, and soft-boiled, but there is some egg white in the yolk.",above01078.JPG
013_above00019.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\013_above00019.JPG,NG,"Because the yolk is round and clean, but it is crushed.",above00019.JPG
014_above01174.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\014_above01174.JPG,NG,"Because there are wrinkles on the yolk's membrane, and there is burn along the entire edge of the egg white.",above01174.JPG
015_above01081.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\015_above01081.JPG,OK,"Because there are bubbles on the upper part of the egg white, but no burn, and both the egg white and yolk are nicely shaped with the yolk being soft-boiled.",above01081.JPG
016_above00192.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\016_above00192.JPG,NG,"Because the yolk is soft-boiled, but there are bubbles and burn on the edge of the egg white, and the egg white has entered into the yolk.",above00192.JPG
017_above00297.JPG,C:\Users\taki\katlab\egg\dataset\egg_questiondataset\question_all\subfolder3\017_above00297.JPG,OK,"Because the yolk is off-center but the shapes of the yolk and egg white are clean, and the yolk is soft-boiled.",above00297.JPG
